access-platform,https://arablocal.com/business/view/awal-equipment-hiring-company,2026-04-14 23:22:22,132140,Awal Equipment Hiring Company,+966 138084415,,,,,"King Khalid Road, Al Madar Dist., Al Khobar, Al Madar Dist., Al Khobar, Eastern Province, Saudi Arabia",King Khalid Road,Eastern Province,Saudi Arabia,Awal Equipment Hiring Company,,,,
access-platform,https://arablocal.com/business/view/al-wahada-al-khasa-for-security-escorts-co,2026-04-14 23:22:23,132140,Al-Wahada Al-Khasa For Security Escorts Co.,+966 125472255,,,,,"Mansour St., Makkah Al Mukarrmah, Mansour St., Mecca, Makkah Province, Saudi Arabia",Mansour St.,Makkah Province,Saudi Arabia,Al-Wahada Al-Khasa For Security Escorts Co.,,,,
accounting,https://arablocal.com/business/view/lavash-restaurant-riyadh,2026-04-14 23:22:23,132140,Lavash Restaurant Riyadh,+966 920023506,+966 557338780,,,,"8049 Prince Muhammad Bin Abdulaziz Rd, Ulaya Dist., Riyadh, Riyadh Province, Saudi Arabia",8049 Prince Muhammad Bin Abdulaziz Rd,Riyadh Province,Saudi Arabia,Lavash Restaurant is located in Saudi Arabia,,,,
access-platform,https://arablocal.com/business/view/-signit-for-information-systems-technology,2026-04-14 23:22:24,132140,Signit For Information Systems Technology,+966 115107420,,,,hala@signit.sa,"8558 Al Thoumamah Rd, Ar Rabi, Alia Plaza - 3717, Riyadh 13316, Saudi Arabia, Al Thumamah Road, Riyadh, Riyadh Province, Saudi Arabia",8558 Al Thoumamah Rd,Riyadh Province,Saudi Arabia,"Signit is a Saudi technology company focused on building digital trust infrastructure for the Kingdom’s digital economy. Our Arabic-first, Saudi-born e-signature platform simplifies the process of signing and executing agreements for everyone. Our solution streamlines the process of signing contracts for your employees, partners, customers, supply chain vendors and everyone in between; making signing agreements easier and more secure for everyone in the ecosystem, not just those who sign it.",http://signit.sa/,,,
accounting,https://arablocal.com/business/view/global-al-motakamel-co-for-trading-and-contracting-dammam,2026-04-14 23:22:24,132140,Global Al Motakamel Co. For Trading And Contracting Dammam,+966 580009444,,,,sales@g-mtcc.com,"King Fahad Bin Abdul Aziz Road, Ohud Dist, Dammam, Ohud Dist, Dammam, Eastern Province, Saudi Arabia",King Fahad Bin Abdul Aziz Road,Eastern Province,Saudi Arabia,"Al Mutakamel Int’l Co. is one of expertise houses in software. It has been established in 2001, in this period of experience, we create, with confident steps, many of programming solutions in which we designed and produced it with many exclusive features such as the ability to layout and build reports easily, enabling draw-drop feature; which specialized for program windows, and using tree structure of the program. That, we believe distinction comes with hard-working and to prove that we are ...",http://www.gmtcc.co,,,
accounting,https://arablocal.com/business/view/al-walan-technology-riyadh,2026-04-14 23:22:24,132140,Al Walan Technology Riyadh,+966 114027008,,,,,"Al Washam St., Riyadh, Al Washam St., Riyadh, Riyadh Province, Saudi Arabia",Al Washam St.,Riyadh Province,Saudi Arabia,Al Walan Technology Riyadh,,,,
accounting,https://arablocal.com/business/view/al-ameen-program-for-accounting,2026-04-14 23:22:25,132140,Al Ameen Program For Accounting,+966 533122443,+966 126530755,,,,"Floor 4, Madina Road, Sharafiyah Dist., Jeddah, Sharafiyah Dist., Jeddah, Makkah Province, Saudi Arabia",Floor 4,Makkah Province,Saudi Arabia,Al-Ameen Accounting & Warehousing Systems Making the Accounting Work More Creative Accounting & Warehousing - Industrial Costs Assets - Orders HR - Pharmacies - Hospitals - Hotels Restaurants Flexibility to Work on Different Types of Networks The program works on databases of SQL 2000 - 2008 - 2012 And on all Versions of Windows with Four Interfaces (Arabic - English - Spanish - French) The Software is Provided with the help of Real-Time F1 Help,http://www.alameen-ksa.com,,,
accounting,https://arablocal.com/business/view/dr-yahya-al-abdali-lawyer-group,2026-04-14 23:22:26,132140,Dr. Yahya Al Abdali Lawyer Group,+966 126060326,,,,,"Tahliyah Dist., Jeddah, Tahliyah Dist., Jeddah, Makkah Province, Saudi Arabia",Tahliyah Dist.,Makkah Province,Saudi Arabia,Dr. Yahya Al Abdali Lawyer Group,,,,
accounting,https://arablocal.com/business/view/lawyer-mamdouh-daaja-lawyers-consultants,2026-04-14 23:22:27,132140,Lawyer Mamdouh Daaja Lawyers Consultants,+966 114809444,,,,,"Takhassusi St., Riyadh, Takhassusi St., Riyadh, Riyadh Province, Saudi Arabia",Takhassusi St.,Riyadh Province,Saudi Arabia,Lawyer Mamdouh Daaja Lawyers Consultants,,,,
accounting,https://arablocal.com/business/view/mohamed-a-milaat-office,2026-04-14 23:22:27,132140,Mohamed A. Milaat Office,+966 126605505,,,,,"60 Street - Aljazeera Center, Jeddah North, Jeddah, Jeddah North, Jeddah, Makkah Province, Saudi Arabia",60 Street - Aljazeera Center,Makkah Province,Saudi Arabia,Mohamed A. Milaat Office,,,,
accounting,https://arablocal.com/business/view/leading-erp-solution-provider-in-saudi-arabia--al-shamil-ecommerce-erp,2026-04-14 23:22:28,132140,Leading ERP Solution Provider In Saudi Arabia - Al Shamil E-Commerce ERP,+966 503107812,,,,info@newera.com.sa,"Kingdom of Saudi Arabia P.O. Box 23216 Riyadh 11426, Riyadh City, Riyadh, Riyadh Province, Saudi Arabia",Kingdom of Saudi Arabia P.O. Box 23216 Riyadh 11426,Riyadh Province,Saudi Arabia,"Al Shamil e-Commerce ERP delivers a full solution that has the flexibility to meet the challenges of an ever-changing business environment. It allows your resources to work in the office, at home, or anywhere in an efficient and secure manner.Al Shamil e-Commerce ERP is made up of applications and tools that help all areas of your business share information more effectively. Al Shamil e-Commerce ERP integrates all facets of an enterprise into one comprehensive information system. All data is ...",http://newera.com.sa/,,,
accounting,https://arablocal.com/business/view/sudair-customer-services-office,2026-04-14 23:22:28,132140,Sudair Customer Services Office,+966 114431120,,,,,"Hawtat Sudair, Riyadh Governorates, Hawtat Sudair, Riyadh, Riyadh Province, Saudi Arabia",Hawtat Sudair,Riyadh Province,Saudi Arabia,Sudair Customer Services Office,,,,
accounting,https://arablocal.com/business/view/al-azum-and-al-sederi-charterted-accountants-headquarters,2026-04-14 23:22:29,132140,Al Azum And Al Sederi Charterted Accountants - Headquarters,+966 112175000,,,,,"Ulaya Dist., Riyadh, Ulaya Dist., Riyadh, Riyadh Province, Saudi Arabia",Ulaya Dist.,Riyadh Province,Saudi Arabia,Al Azum And Al Sederi Charterted Accountants - Headquarters,,,,
accessory,https://arablocal.com/business/view/bayader,2026-04-14 23:22:30,132140,Bayader,+966 126439063,,,,,"Al Balad Dist., Jeddah, Al Balad Dist., Jeddah, Makkah Province, Saudi Arabia",Al Balad Dist.,Makkah Province,Saudi Arabia,,,,,
accessory,https://arablocal.com/business/view/bata-riyadh,2026-04-14 23:22:30,132140,Bata Riyadh,+966 14644823,,,,,"Riyadh City, Riyadh, Riyadh Province, Saudi Arabia",Riyadh City,Riyadh Province,Saudi Arabia,"BATA is located in Riyadh, Saudi Arabia. Company is working in Clothing and Accessories, Shoes business activities.",,,,
accessory,https://arablocal.com/business/view/alharam-center,2026-04-14 23:22:31,132140,Alharam Center,+966 12440484,,,,,"Olaya, North, Olaya, North , Ulaya Dist., Riyadh, Riyadh Province, Saudi Arabia",Olaya,Riyadh Province,Saudi Arabia,"ALHARAM CENTER is located in Riyadh, Saudi Arabia. Company is working in Clothing and Accessories, Shoes business activities.",,,,
accessory,https://arablocal.com/business/view/alfaisal-est-for-trading-and-contracting,2026-04-14 23:22:32,132140,Alfaisal Est For Trading And Contracting,+966 6421287,,,,,"P.O. Box: 16494 , Jeddah, Makkah Province, Saudi Arabia",P.O. Box: 16494,Makkah Province,Saudi Arabia,"AL-FAISAL EST.FOR TRADING AND CONTR. is located in Jeddah, Saudi Arabia. Company is working in Kids, Baby Clothing, Kids Clothing business activities.",,,,
accessory,https://arablocal.com/business/view/bajsair-technical-metal-works-factory,2026-04-14 23:22:33,132140,Bajsair Technical Metal Works Factory,+966 26452069,,,,,"Al Madinah Road Intersection Schools Street Front Of Al Faresy Jewelry, Al Baghdadiyah , P.O.Box: 17221, Postal Code: 21484 , Al Baghdadiyah Dist., Jeddah, Makkah Province, Saudi Arabia",Al Madinah Road Intersection Schools Street Front Of Al Faresy Jewelry,Makkah Province,Saudi Arabia,"Bajsair Technical Metal Works Factory is located in Jeddah, Saudi Arabia. Company is working in Gifts, Accessories business activities.",,,,
accessory,https://arablocal.com/business/view/aynama,2026-04-14 23:22:33,132140,Aynama,+966 12705460,,,,,"Riyadh City, Riyadh, Riyadh Province, Saudi Arabia",Riyadh City,Riyadh Province,Saudi Arabia,"AYNAMA is located in Riyadh, Saudi Arabia. Company is working in Clothing and Accessories, Shoes business activities.",,,,
accessory,https://arablocal.com/business/view/ali-abdullah-alhamidi-est-trading-branch,2026-04-14 23:22:34,132140,Ali Abdullah Alhamidi Est Trading Branch,+966 6471313,,,,,"Jeddah, Makkah Province, Saudi Arabia",Jeddah,Makkah Province,Saudi Arabia,"ALI ABDULLAH AL-HAMIDI EST. (TRADING BRANCH) is located in Jeddah, Saudi Arabia. Company is working in Clothing and Accessories, Kids, Baby Clothing, Kids Clothing business activities.",,,,
