Name,Phone_1,Phone_2,Email,Location,Area,Country,About,Website,Rating,Views,URL
arablocal.com | 520: Web server is returning an unknown error,,,,,,Oman,,,,,https://oman.arablocal.com/business/view/al-ardamoon-trade-company-l-l-c
arablocal.com | 520: Web server is returning an unknown error,,,,,,Oman,,,,,https://oman.arablocal.com/business/view/al-jaser-united-llc
arablocal.com | 520: Web server is returning an unknown error,,,,,,Oman,,,,,https://oman.arablocal.com/business/view/transformation-management-institute
Oman Education And Trainng Investment Co Saog,+968 26720101,,estates@soharuni.edu.om,Sohar -,Sohar,Oman,Oman Education And Trainng Investment Co Saog,,0,1297,https://oman.arablocal.com/business/view/oman-education-and-trainng-investment-co-saog
arablocal.com | 520: Web server is returning an unknown error,,,,,,Oman,,,,,https://oman.arablocal.com/business/view/muscat-yniqen-diamond-trading
arablocal.com | 520: Web server is returning an unknown error,,,,,,Oman,,,,,https://oman.arablocal.com/business/view/remal-al-sabarh-trading-ibri-branch
arablocal.com | 520: Web server is returning an unknown error,,,,,,Oman,,,,,https://oman.arablocal.com/business/view/al-manar-scientific-training-services-llc
Nizwa Cultural Institute,+968 25412545,,ncinizwa@hotmail.com,Nizwa - Al Saal Nizwa -,Nizwa,Oman,Nizwa Cultural Institute,,0,1188,https://oman.arablocal.com/business/view/nizwa-cultural-institute
Hawthorn Muscat English Language Centre L L C,+968 24563510,,language@omantel.net.om,Al Qurum -,Muscat,Oman,Hawthorn Muscat English Language Centre L L C,http://www.hawthornenglish.com,0,2402,https://oman.arablocal.com/business/view/hawthorn-muscat-english-language-centre-l-l-c
National Hospitality Institute,+968 24816313,,businesscetra@nhioman.com,Al Wadi Al Kabir- near Al Juma Suq Al -,Al Hamriyah,Oman,National Hospitality Institute,http://www.nhioman.com,0,1998,https://oman.arablocal.com/business/view/national-hospitality-institute
Oman Medical College Saoc,+968 24504608,,admissions@omc.edu.om,Near To Muscat Private School Al Busher -,Azaiba,Oman,Oman Medical College Saoc,http://www.omc.edu.om,0,1631,https://oman.arablocal.com/business/view/oman-medical-college-saoc
Tuv Sud Middle East Co LLC,+968 24493451,,azfar.imdad@tvh.com,Behind Shell Petrol Pump Al Azaiba -,Azaiba,Oman,Tuv Sud Middle East Co LLC,http://www.tuv-sud.ae,0,1637,https://oman.arablocal.com/business/view/tuv-sud-middle-east-co-llc
Al Ruwi Al Tasneem LLC,,,hr@alruwialtasneem.com,"Building Bait Al Falaj Street Ruwi Area 1857, Muscat, Oman",Ruwi,Oman,"Al ruwi Al tasneem Group, IS a conglomerate , It has got its roots into Construction, Hospitality, Education, Cement, Oil and gas.",http://www.alruwialtasneem.com,0,1454,https://oman.arablocal.com/business/view/al-ruwi-al-tasneem-llc
Oman Tourism College Saog,+968 24512341,,office@otc.edu.om,Seeb Next To Exibition Al Busher -,Muscat,Oman,Oman Tourism College Saog,http://www.otha.edu.om,0,1372,https://oman.arablocal.com/business/view/oman-tourism-college-saog
